fecha,restaurante_id,nombre_restaurante,tipo_cocina,direccion,precio_menu,dia_semana,dia_semana_num,temporada,primer_plato,segundo_plato,postre,temperatura,lluvia,es_festivo,menus_vendidos,ingresos,valoracion_media
2025-12-24,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,6.1,False,False,44,638.0,4.3
2025-12-24,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,6.1,False,False,53,795.0,4.1
2025-12-24,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,6.1,False,False,33,396.0,4.4
2025-12-24,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,6.1,False,False,36,576.0,4.3
2025-12-24,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,6.1,False,False,62,682.0,3.6
2025-12-26,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,1.1,False,False,33,412.5,3.6
2025-12-26,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,1.1,False,False,33,429.0,4.6
2025-12-26,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,1.1,False,False,25,287.5,4.5
2025-12-26,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,1.1,False,False,32,448.0,4.4
2025-12-26,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,1.1,False,False,34,374.0,2.8
2025-12-26,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,1.1,False,False,23,333.5,4.0
2025-12-26,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,1.1,False,False,34,510.0,3.2
2025-12-26,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,1.1,False,False,17,204.0,3.7
2025-12-26,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,1.1,False,False,24,384.0,3.3
2025-12-26,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,1.1,False,False,40,440.0,4.2
2025-12-29,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,6.7,True,False,42,525.0,4.0
2025-12-29,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,6.7,True,False,33,429.0,3.5
2025-12-29,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,6.7,True,False,37,425.5,3.8
2025-12-29,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,6.7,True,False,31,434.0,4.9
2025-12-29,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,6.7,True,False,46,506.0,3.7
2025-12-29,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,6.7,True,False,32,464.0,3.8
2025-12-29,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,6.7,True,False,35,525.0,4.4
2025-12-29,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,6.7,True,False,23,276.0,2.9
2025-12-29,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,6.7,True,False,27,432.0,3.8
2025-12-29,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,6.7,True,False,45,495.0,3.9
2025-12-30,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,5.2,True,False,41,512.5,4.2
2025-12-30,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,5.2,True,False,35,455.0,3.7
2025-12-30,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,5.2,True,False,29,333.5,4.2
2025-12-30,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,5.2,True,False,45,630.0,3.5
2025-12-30,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,5.2,True,False,42,462.0,4.2
2025-12-30,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,5.2,True,False,38,551.0,4.0
2025-12-30,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,5.2,True,False,34,510.0,4.2
2025-12-30,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,5.2,True,False,34,408.0,3.5
2025-12-30,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,5.2,True,False,38,608.0,4.6
2025-12-30,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,5.2,True,False,41,451.0,3.1
2025-12-31,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,4.6,False,False,60,750.0,4.1
2025-12-31,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,4.6,False,False,61,793.0,3.3
2025-12-31,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,4.6,False,False,45,517.5,4.3
2025-12-31,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,4.6,False,False,50,700.0,4.4
2025-12-31,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,4.6,False,False,61,671.0,3.1
2025-12-31,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,4.6,False,False,38,551.0,4.0
2025-12-31,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,4.6,False,False,39,585.0,3.5
2025-12-31,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,4.6,False,False,33,396.0,3.8
2025-12-31,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,4.6,False,False,33,528.0,3.5
2025-12-31,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,4.6,False,False,44,484.0,3.6
2026-01-02,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,2.2,False,False,38,475.0,5.0
2026-01-02,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,2.2,False,False,44,572.0,3.3
2026-01-02,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,2.2,False,False,25,287.5,4.1
2026-01-02,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,2.2,False,False,33,462.0,4.3
2026-01-02,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,2.2,False,False,52,572.0,4.5
2026-01-02,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,2.2,False,False,32,464.0,3.9
2026-01-02,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,2.2,False,False,29,435.0,4.6
2026-01-02,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,2.2,False,False,21,252.0,3.4
2026-01-02,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,2.2,False,False,26,416.0,4.4
2026-01-02,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,2.2,False,False,28,308.0,3.7
2026-01-05,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,3.7,True,False,45,562.5,4.1
2026-01-05,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,3.7,True,False,52,676.0,3.3
2026-01-05,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,3.7,True,False,30,345.0,3.0
2026-01-05,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,3.7,True,False,32,448.0,4.1
2026-01-05,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,3.7,True,False,57,627.0,3.8
2026-01-05,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,3.7,True,False,31,449.5,4.1
2026-01-05,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,3.7,True,False,28,420.0,4.3
2026-01-05,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,3.7,True,False,32,384.0,4.6
2026-01-05,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,3.7,True,False,34,544.0,4.1
2026-01-05,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,3.7,True,False,33,363.0,3.4
2026-01-07,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,4.9,True,False,54,675.0,4.0
2026-01-07,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,4.9,True,False,45,585.0,3.6
2026-01-07,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,4.9,True,False,37,425.5,4.6
2026-01-07,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,4.9,True,False,34,476.0,4.0
2026-01-07,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,4.9,True,False,61,671.0,3.6
2026-01-07,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,4.9,True,False,35,507.5,4.2
2026-01-07,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,4.9,True,False,35,525.0,3.7
2026-01-07,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,4.9,True,False,30,360.0,4.5
2026-01-07,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,4.9,True,False,28,448.0,3.9
2026-01-07,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,4.9,True,False,48,528.0,3.4
2026-01-08,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,3.1,False,False,43,537.5,3.7
2026-01-08,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,3.1,False,False,35,455.0,3.6
2026-01-08,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,3.1,False,False,31,356.5,3.9
2026-01-08,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,3.1,False,False,50,700.0,3.1
2026-01-08,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,3.1,False,False,65,715.0,4.6
2026-01-08,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,3.1,False,False,32,464.0,4.0
2026-01-08,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,3.1,False,False,35,525.0,3.8
2026-01-08,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,3.1,False,False,23,276.0,3.4
2026-01-08,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,3.1,False,False,39,624.0,4.3
2026-01-08,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,3.1,False,False,45,495.0,3.5
2026-01-09,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,8.6,False,False,32,400.0,3.3
2026-01-09,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,8.6,False,False,36,468.0,3.6
2026-01-09,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,8.6,False,False,24,276.0,4.1
2026-01-09,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,8.6,False,False,36,504.0,3.8
2026-01-09,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,8.6,False,False,32,352.0,4.4
2026-01-09,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,8.6,False,False,30,435.0,4.7
2026-01-09,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,8.6,False,False,36,540.0,3.2
2026-01-09,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,8.6,False,False,20,240.0,3.4
2026-01-09,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,8.6,False,False,24,384.0,4.2
2026-01-09,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,8.6,False,False,33,363.0,3.8
2026-01-12,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,9.6,False,False,59,737.5,4.1
2026-01-12,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,9.6,False,False,50,650.0,5.0
2026-01-12,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,9.6,False,False,35,402.5,4.1
2026-01-12,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,9.6,False,False,47,658.0,4.2
2026-01-12,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,9.6,False,False,48,528.0,3.7
2026-01-12,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,9.6,False,False,26,377.0,3.7
2026-01-12,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,9.6,False,False,33,495.0,3.3
2026-01-12,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,9.6,False,False,28,336.0,3.9
2026-01-12,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,9.6,False,False,29,464.0,4.0
2026-01-12,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,9.6,False,False,59,649.0,3.1
2026-01-13,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,6.5,False,False,35,437.5,4.4
2026-01-13,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,6.5,False,False,46,598.0,2.9
2026-01-13,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,6.5,False,False,39,448.5,4.6
2026-01-13,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,6.5,False,False,37,518.0,3.6
2026-01-13,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,6.5,False,False,47,517.0,3.7
2026-01-13,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,6.5,False,False,39,565.5,3.9
2026-01-13,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,6.5,False,False,49,735.0,3.4
2026-01-13,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,6.5,False,False,24,288.0,3.5
2026-01-13,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,6.5,False,False,41,656.0,3.8
2026-01-13,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,6.5,False,False,51,561.0,4.6
2026-01-14,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,5.0,False,False,37,462.5,4.1
2026-01-14,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,5.0,False,False,42,546.0,4.6
2026-01-14,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,5.0,False,False,42,483.0,4.3
